GeneID	ChiSq	pValue
ENSG00000197622	6.7206321088643	0.00953038431963293
ENSG00000197694	8.34910160476488	0.00385878079976665
ENSG00000197872	11.3224429847251	0.000765759013126699
ENSG00000197965	8.41683581287382	0.00371762222401073
ENSG00000198218	9.00634263165674	0.00269044269103746
ENSG00000198734	9.82653791898958	0.00172011813968043
ENSG00000198736	8.09394648368034	0.00444133470491914
ENSG00000198909	7.05752842644626	0.00789328225034458
ENSG00000204371	9.08220307955385	0.00258108924109079
ENSG00000204482	6.92185579089406	0.00851485670262742
ENSG00000204525	13.8358437070376	0.000199493987520838
ENSG00000204619	8.75961861361899	0.00307973445194054
ENSG00000204946	11.1585890180618	0.000836435150917803
ENSG00000205352	8.89063483181784	0.0028663705372951
ENSG00000205356	17.7072295800991	2.57645528742856e-05
ENSG00000213347	17.9656756574917	2.24924409817362e-05
ENSG00000213390	9.93372194040879	0.00162278069983623
ENSG00000213626	6.86518062152961	0.00878913638272616
ENSG00000213654	7.73158685418135	0.00542630387661436
ENSG00000213719	9.80501373387538	0.00174036736524763
ENSG00000213722	9.6835939090833	0.00185920611057233
ENSG00000213903	9.13714782590756	0.00250471251380147
ENSG00000213937	6.88266243441276	0.00870358184942233
ENSG00000214212	15.1231853989691	0.000100718683391676
ENSG00000215114	8.7361617804143	0.00311960486356211
ENSG00000215193	9.75345877223556	0.0017898563738894
ENSG00000215788	9.45236045187718	0.00210877541470045
ENSG00000221869	14.1392690973827	0.000169762672336815
ENSG00000221914	13.3207319205478	0.000262487698335812
ENSG00000230989	8.58210268370213	0.00339483121541484
ENSG00000234616	8.09716521438951	0.00443345438558507
ENSG00000235750	10.7278630873595	0.00105534250276185
ENSG00000239998	9.5196065200235	0.0020328816510391
ENSG00000244045	7.87694906352305	0.00500688784135839
ENSG00000249915	9.12122032940633	0.00252661361277862
ENSG00000253352	8.14218500026572	0.00432471397652168
ENSG00000254999	10.5787899423141	0.00114392511028139
ENSG00000257704	9.96551881463309	0.0015949922540186
ENSG00000277791	16.9827682962605	3.77206134166697e-05
